,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
6057,40.6,,3.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,5.0,3.25,"Nội Thất Châu Âu, sang trọng và đẳng cấp.",Tây,Sổ đỏ chính chủ.,21.0468328,105.6769947,1500.0,36.94581280788177,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
6058,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0461338,105.7193437,1440.0,34.285714285714285,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6059,47.6,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.83,,KXĐ,,20.9921247,105.7068473,,,,,,,4.0,Ngõ 1 ô tô,5e5501cceb80a7245175e258,Xã An Thượng
6060,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0648512,105.7160718,,,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6061,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.82,,,Sổ đỏ chính chủ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6062,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.2,,,,21.068562,105.7101796,,,,,,,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6063,43.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây-Bắc,"* Sổ đỏ chính chủ, không quy hoạch tranh chấp, mồ mả.",21.0783685,105.691437,1350.0,31.3953488372093,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
6064,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0279052,105.7263152,3850.0,77.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6065,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,2500.0,62.5,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6066,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,KXĐ,,21.0153472,105.7238489,2900.0,63.04347826086956,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,10.0,Ngõ 4 ô tô tránh,,
6067,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Nam,Đã có sổ đỏ,21.0252469,105.7314496,64.0,1.066666666666666,5e550200eb80a7245176ab15,Khu đô thị Vân Canh,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6068,58.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.9,"Nội Thất Châu Âu, sang trọng và đẳng cấp.",Đông-Nam,Sổ đỏ chính chủ. Bao chi phí sổ sách.,21.0468328,105.6769947,2146.0,37.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
6069,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.84,,Đông,Sổ đỏ chính chủ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6070,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.2,,KXĐ,,21.033149,105.7321831,3850.0,77.0,,,,,9.0,Ngõ 4 ô tô tránh,5e5501cceb80a7245175e252,Xã Vân Canh
6071,57.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.5,,,,21.0237665,105.7087128,,,,,,,,,5e5501cceb80a7245175e254,Xã Lại Yên
6072,55.1,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,,,21.0237665,105.7087128,,,,,,,,,5e5501cceb80a7245175e254,Xã Lại Yên
6073,544.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e254,Xã Lại Yên
6074,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e254,Xã Lại Yên
6075,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0588246,105.7260282,999.0,32.225806451612904,,,5e958eef208d0d6d76490e46,Đường 32,,,,
6076,220.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.4,,Đông-Bắc,,21.0695919,105.703447,,,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,30.0,Ngõ 4 ô tô trở lên,,
6077,97.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.18,,,Có sổ.,21.0330854,105.735332,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6078,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.9,,,Sổ đỏ.,21.0335931,105.7274551,3220.0,70.0,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
6079,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9994708,105.7204476,,,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
6080,51.2,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.33,,Tây-Bắc,,21.0138269,105.6911121,,,,,,,,,5e5501cceb80a7245175e256,Xã Song Phương
6081,74.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.51,,,,21.0623667,105.7209301,4761.6,64.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6082,132.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9895318,105.7028457,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
6083,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.32,,Nam,Sổ đỏ.,21.0335931,105.7274551,,,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
6084,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.2,,Tây-Nam,Có sổ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6085,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0347867,105.7293465,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6086,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,,21.0347867,105.7293465,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6087,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,Nam,,20.9994708,105.7204476,,,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
6088,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.01,,Đông-Nam,,20.9994708,105.7204476,1280.0,32.0,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
6089,39.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.6,,Đông-Nam,Đã có sổ đỏ.,21.0349167,105.7295556,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6090,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,,,21.0623667,105.7209301,4176.0,59.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6091,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.5,,,,21.0347867,105.7293465,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6092,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông Nam,Đã có sổ,21.0109475,105.7209091,1000.0,20.930232558139537,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e258,Xã An Thượng
6093,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,6.0,,,,Sổ hồng/ Sổ đỏ,21.0335931,105.7274551,3199.0,69.54347826086956,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
6094,56.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0713955,105.6942212,48.0,0.849557522123893,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
6095,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0480266,105.7054026,1550.0,31.0,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6096,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Giấy tờ khác,20.966732,105.7994808,4320.0,48.0,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
6097,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông Nam,Đã có sổ,21.0091805,105.7221895,2.5,0.05,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e257,Xã An Khánh
6098,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ hồng/ Sổ đỏ,21.0279052,105.7263152,3500.0,72.91666666666667,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6099,92.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,6.0,,,,Sổ hồng/ Sổ đỏ,21.0279052,105.7263152,5428.0,59.0,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6100,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ hồng/ Sổ đỏ,21.0279052,105.7263152,7400.0,148.0,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6101,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,6.0,,,,Sổ hồng/ Sổ đỏ,21.0279052,105.7263152,7400.0,148.0,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
6102,92.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,6.0,,,,Sổ hồng/ Sổ đỏ,21.0289821,105.7319006,5428.0,59.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6103,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9895318,105.7028457,1356.0,19.94117647058824,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
6104,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.046958,105.7087128,2000.0,36.36363636363637,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6105,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,20.9680404,105.7262182,28.0,0.373333333333333,,,5e958eef208d0d6d76490e83,Phố Đồng Nhân,,,5e5501cceb80a7245175e25b,Xã Đông La
6106,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0243168,105.6988892,,9.0,,,,,,,,
6107,45.6,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.3,,Tây-Bắc,Đã có sổ đỏ riêng.,21.0092976,105.7173954,2872.8,63.0,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
6108,4.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0243168,105.6988892,2100.0,525.0,,,,,,Ngõ 1 ô tô,,
6109,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.0783685,105.691437,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
6110,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.0669933,105.7128812,2016.0,36.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e251,Xã Sơn Đồng
6111,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.65,,Đông-Bắc,,21.0623667,105.7209301,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6112,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Đông,Đã có sổ,21.0349167,105.7295556,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6113,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0279052,105.7263152,2200.0,70.96774193548387,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
6114,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.25,,Tây-Nam,"Đã có sổ đỏ, có thể sang nhượng ngay",21.0591741,105.7236198,2520.0,63.0,,,5e958eef208d0d6d76490e54,Đường Lai Xá,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6115,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.25,,,,21.0441331,105.6965497,,,,,5e958eef208d0d6d76490e4a,Đường 442,,,5e5501cceb80a7245175e251,Xã Sơn Đồng
6116,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.32,,,Sổ đỏ,21.0335931,105.7274551,,,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
6117,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông-Bắc,,21.0623667,105.7209301,4350.0,58.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6118,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,Đông-Bắc,,21.0623667,105.7209301,1890.0,45.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6119,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.046958,105.7087128,,,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6120,1250.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0109475,105.7209091,,,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e259,Xã Vân Côn
6121,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0514761,105.7252325,1444.0,37.0,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6122,83.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0695919,105.703447,5360.0,64.57831325301204,,,5e958eef208d0d6d76490e46,Đường 32,,,,
6123,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0243168,105.6988892,,,,,5e958eef208d0d6d76490e48,Đường 422A,,,,
6124,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,Tây-Nam,sổ đỏ chính chủ,20.9895318,105.7028457,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
6125,234.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0706235,105.7132419,12076.75,51.5,,,,,,,,
6126,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,,21.0104102,105.7118694,3317.0,53.5,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e254,Xã Lại Yên
6127,136.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,8400.0,61.40350877192982,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6128,43.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,,sổ đỏ,21.0685037,105.7101815,1910.0,44.41860465116279,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6129,58.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,đã có sổ đỏ,21.0514761,105.7252325,4060.0,70.0,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6130,43.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Có sổ.,21.0468421,105.6777481,1935.0,45.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6131,83.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0685037,105.7101815,5360.0,63.9618138424821,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6132,43.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,đã có sổ đỏ,21.0685037,105.7101815,1956.5,45.5,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6133,136.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0695919,105.703447,8400.0,61.40350877192982,,,5e958eef208d0d6d76490e46,Đường 32,,,,
6134,91.8,Đông,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.0,Để lại toàn bộ,Đông,,21.0109475,105.7209091,2600.0,28.32244008714597,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e259,Xã Vân Côn
6135,52.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,KXĐ,,20.9921247,105.7068473,,,,,,,3.0,Ngõ 1 ô tô,5e5501cceb80a7245175e258,Xã An Thượng
6136,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.8,,KXĐ,,21.033149,105.7321831,3840.0,64.0,,,,,9.0,Ngõ 4 ô tô tránh,5e5501cceb80a7245175e252,Xã Vân Canh
6137,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0776081,105.6911121,999.0,32.225806451612904,,,,,2.0,Ngõ ngách,5e5501cceb80a7245175e249,Xã Đức Thượng
6138,51.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0623667,105.7209301,1836.0,36.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6139,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0623667,105.7209301,1600.0,32.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6140,39.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông Bắc,Đã có sổ,21.0685037,105.7101815,2080.0,53.333333333333336,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6141,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông,Đã có sổ,21.0041457,105.6781223,920.0,20.0,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
6142,86.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Bắc,Đã có sổ,21.0660538,105.7013755,3660.0,42.55813953488372,,,,,,,5e5501cceb80a7245175e24d,Xã Đức Giang
6143,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,2150.0,43.0,,,5e958eef208d0d6d76490e46,Đường 32,,Ngõ 1 ô tô,5e5501cceb80a7245175e24f,Xã Kim Chung
6144,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0237665,105.7087128,1000.0,22.22222222222222,,,,,,,5e5501cceb80a7245175e254,Xã Lại Yên
6145,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0623667,105.7209301,1870.0,35.96153846153846,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6146,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,2600.0,68.42105263157895,,,5e958eef208d0d6d76490e46,Đường 32,,Ngõ 1 ô tô,5e5501cceb80a7245175e24f,Xã Kim Chung
6147,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0592517,105.7060118,950.0,23.75,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6148,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ hồng/ Sổ đỏ,21.0648512,105.7160718,45.0,1.125,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
6149,37.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Nam,Đã có sổ,21.068562,105.7101796,1250.0,33.15649867374005,,,,,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
6150,76.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0642552,105.7231113,62.0,0.8157894736842101,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
6151,64.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Bắc,Đã có sổ,21.0591706,105.7238816,3020.0,47.1875,,,5e958eef208d0d6d76490e54,Đường Lai Xá,,,5e5501cceb80a7245175e24f,Xã Kim Chung
